n_per_cluster,fibers_center,fibers_radius,point_in_matrix,vf,matrix_properties,fibers_properties,mesh_size
1,"((0.6446662611474281, 0.6711027785189787), (0.9044497253614716, 0.6991157297265215), (0.45195058307592195, 0.6981491045343476), (0.4791621541622857, 0.2877436759712314), (0.5403790892809247, 0.48701130555689554), (0.08998355988813833, 0.7042429401642676), (0.24017625497121542, 0.6184980929264627), (0.7326365724145699, 0.4293061918008597), (0.3988368564488215, 0.15786931467142262), (0.26003895983780767, 0.920921926673547), (0.5035413915182031, 0.018773002823741947), (0.5035413915182031, 1.018773002823742), (0.5035413915182031, 1.018773002823742), (0.6181070361553707, 0.9149733126870224), (0.8112452791399553, 0.825888096483414), (0.7089724195355906, 0.7780559440889939), (0.8443401650330705, 0.36287901169273973), (0.7287884048468409, 0.30880528112732664), (0.9369564015191378, 0.01940639419663137), (0.9369564015191378, 1.0194063941966314), (0.9369564015191378, 1.0194063941966314), (0.2762691018940533, 0.7687885568530625), (0.886985174214548, 0.22945296650942937), (0.725438513992413, 0.5809742857027438), (0.3685669399827328, 0.548484128243366), (0.758325300331149, 0.07346085189875817), (0.2068235488192458, 0.18845915289207515), (0.5834089722181468, 0.27616381699075787), (0.0903944591152187, 0.5791128978149788), (0.9847567873307791, 0.14322468993468396), (-0.015243212669220907, 0.14322468993468396), (-0.015243212669220907, 0.14322468993468396), (0.11281620722148789, 0.4194020687705231), (0.13134248467430454, 0.8622152261877937), (0.4188631577618428, 0.8207958289885032), (0.8819507080759382, 0.11825413844424604))",0.04409467066602192,"(0.30000000000000004, 0.36)",0.18324972602537526,"(100000000000, 0.3, 400000000, 453277985.0929684, 0.4519601168178558)","(421851691909.44446, 0.25)",0.00504,30
1,"((0.5451829093853805, 0.5508394429481527), (0.6920100399472827, 0.3045318417090622), (0.10703730352396112, 0.0004782805666997403), (0.10703730352396112, 1.0004782805666999), (0.10703730352396112, 1.0004782805666999), (0.25026434396302966, 0.1381446399404438), (0.7589247030755341, 0.08311975385450188), (0.5669548434738756, 0.42928312122283674), (0.3482435243339863, 0.4804693492291714), (0.998096773141705, 0.4124970464770723), (-0.0019032268582950262, 0.4124970464770723), (-0.0019032268582950262, 0.4124970464770723), (0.7260517535051959, 0.4553363788029139), (0.6405222276406471, 0.6204103077464486), (0.30354626806876395, 0.6257868625940591), (0.13064725707543512, 0.29734663641958947), (0.012269439498341472, 0.3052330930387239), (1.0122694394983416, 0.3052330930387239), (1.0122694394983416, 0.3052330930387239), (0.49154750105890355, 0.021302366466724787), (0.49154750105890355, 1.021302366466725), (0.49154750105890355, 1.021302366466725), (0.6085569758156746, 0.9049632965875964), (0.5642624288138159, 0.09972358120427183), (0.40282432483972785, 0.11124200711296017), (0.13810071420496783, 0.8068714840384243), (0.8476516310052755, 0.3267895247653956), (0.7704224840099543, 0.20727520295637747), (0.9831532117979416, 0.1878000884038883), (-0.016846788202058427, 0.1878000884038883), (-0.016846788202058427, 0.1878000884038883), (0.84704140677021, 0.6657695869422652), (0.6789810250247013, 0.15442016302498385), (0.27764873494627296, 0.8806040431770966), (0.9886616162373099, 0.700533102821379), (-0.01133838376269014, 0.700533102821379), (-0.01133838376269014, 0.700533102821379), (0.37378124647149824, 0.25484969204414853), (0.7487228850658553, 0.8308090172041055), (0.9897329281490425, 0.8423553797042903), (-0.010267071850957543, 0.8423553797042903), (-0.010267071850957543, 0.8423553797042903), (0.1175828452414811, 0.6605265403381525), (0.4301878567070605, 0.7985871895764115))",0.04409467066602192,"(0.17, 0.49)",0.18324972602537526,"(100000000000, 0.3, 400000000, 453277985.0929684, 0.4519601168178558)","(421851691909.44446, 0.25)",0.00504,30
1,"((0.43896046980064474, 0.6581842103225751), (0.9010722486636396, 0.4321863537169337), (0.21292240493069103, 0.2866075666847073), (0.9328991382037785, 0.22028285482863885), (0.21663302256640482, 0.872664946230107), (0.5868936299613843, 0.5265661256456373), (0.6782921244766902, 0.8319426575747292), (0.1544710356097616, 0.43206390755801904), (0.992536557092115, 0.551999916419367), (-0.007463442907885032, 0.551999916419367), (-0.007463442907885032, 0.551999916419367), (0.48050183675406877, 0.36136179844120464), (0.6374572971581742, 0.1918990175167864), (0.2828241319710003, 0.5016091594870883), (0.7220720276091382, 0.6392048997281049), (0.8108520090702015, 0.01869557143523526), (0.8108520090702015, 1.0186955714352353), (0.8108520090702015, 1.0186955714352353), (0.7865231086086555, 0.5293646132129047), (0.5815228603943904, 0.10482785375587145), (0.9169194404073986, 0.8783170283945895), (0.6113062135235791, 0.3566666366121348), (0.06143830767438685, 0.27327325975147443), (0.2824337891693689, 0.690035071253303), (0.8115092174179918, 0.12271120450654582), (0.4833065175193815, 0.984629718673297), (0.4833065175193815, -0.01537028132670304), (0.4833065175193815, -0.01537028132670304), (0.7125924880082474, 0.39555618002766846), (0.8964244539402839, 0.7687129610949741), (0.9371430862521087, 0.07744625362363067), (0.41197854112105414, 0.09832653439987138), (0.2647897682860676, 0.14926534025858085), (0.35651164985639383, 0.28743873385180285), (0.6659609132807396, 5.895316904092063e-06), (0.6659609132807396, 1.000005895316904), (0.6659609132807396, 1.000005895316904), (0.4015921559475605, 0.5156865682272986))",0.04409467066602192,"(0.1, 0.72)",0.18324972602537526,"(100000000000, 0.3, 400000000, 453277985.0929684, 0.4519601168178558)","(421851691909.44446, 0.25)",0.00504,30
1,"((0.5733713857833478, 0.1505777907263407), (0.7828843766897546, 0.6748903379733625), (0.4212726538212118, 0.06306002593889659), (0.5910821816945182, 0.259111851641906), (0.3425961869666263, 0.5936243118773034), (0.639804742373153, 0.6200562592333858), (0.6107599003088863, 0.41874159460925264), (0.5079080365827743, 0.9220446069613105), (0.12589015268482762, 0.6871882590053678), (0.11427197164426339, 0.9132570542195245), (0.3490834108976614, 0.3097738702810804), (0.7412459466156299, 0.4085400277132114), (0.5321881968419978, 0.7430744443619748), (0.8872437783494755, 0.36423514726444783), (0.09287751183598325, 0.5054883169469235), (0.8689450998770858, 0.7769402735886352), (0.8082636351292612, 0.14898430428547016), (0.8923267772230652, 0.25909656684198723), (0.2980116680729098, 0.8159254059177831), (0.5323565831242141, 0.6006232028452408), (0.6279774789277563, 0.9077058699430874), (0.8594270770436134, 0.4687659362110408), (0.26937859309781764, 0.3854403056114861), (0.8612942182851566, 0.5772023469565942), (0.20619487393582248, 0.6001760996670406), (0.7268843280499935, 0.8637566877427149), (0.34655434039266064, 0.1977298855441828), (0.01859554076274883, 0.3576158390309794), (1.0185955407627487, 0.3576158390309794), (1.0185955407627487, 0.3576158390309794), (0.17408198336983227, 0.18095497369204616), (0.9158134075050199, 0.10492443027973442))",0.04409467066602192,"(0.44000000000000006, 0.45000000000000007)",0.18324972602537526,"(100000000000, 0.3, 400000000, 453277985.0929684, 0.4519601168178558)","(421851691909.44446, 0.25)",0.00504,30
1,"((0.8073719773351565, 0.438471616370346), (0.4255886550585801, 0.2059872951382956), (0.8502451704044913, 0.33690188314486214), (0.7969573387911244, 0.7906379990770774), (0.2541468868580634, 0.890996484609199), (0.536245078980791, 0.5207213552732702), (0.4691070219223825, 0.3277842367742292), (0.7297404422101268, 0.5114937753874553), (0.9904903120315488, 0.8950449768011665), (-0.009509687968451197, 0.8950449768011665), (-0.009509687968451197, 0.8950449768011665), (0.6743068303494504, 0.059199532314239356), (0.6137316538830042, 0.19004802940064536), (0.9787775251905831, 0.11393607667636318), (-0.021222474809416858, 0.11393607667636318), (-0.021222474809416858, 0.11393607667636318), (0.014868885891502481, 0.2696444188747039), (1.0148688858915025, 0.2696444188747039), (1.0148688858915025, 0.2696444188747039), (0.24195747541598267, 0.7545219831291603), (0.2922192538520392, 0.01840676496525362), (0.2922192538520392, 1.0184067649652535), (0.2922192538520392, 1.0184067649652535), (0.24045370163008617, 0.2758637358205329), (0.37134936133925056, 0.8582070262861815), (0.6236188577145637, 0.4254342781377828), (0.9004174000467945, 0.6404535754389692), (0.7740341478580612, 0.09029134053409538), (0.3735806458186117, 0.5606611272934026), (0.6596544799650125, 0.9358364754989267), (0.0951365810981526, 0.757460532059123), (0.08019952982800316, 0.005625494019815602), (0.08019952982800316, 1.0056254940198155), (0.08019952982800316, 1.0056254940198155), (0.6680496780229396, 0.7423930579378516), (0.3351097369593825, 0.3546236459944764), (0.07454477400737991, 0.6548568920721615), (0.41249270956202755, 0.6733829955352661), (0.21022816085939555, 0.144208982909932), (0.47720378986784273, 0.8900776965090909))",0.04409467066602192,"(0.12000000000000001, 0.45000000000000007)",0.18324972602537526,"(100000000000, 0.3, 400000000, 453277985.0929684, 0.4519601168178558)","(421851691909.44446, 0.25)",0.00504,30
1,"((0.927832700834467, 0.6750957763272395), (0.3934678068229127, 0.3462592574468), (0.7944252691579583, 0.523693584747175), (0.38936007540949935, 0.5601534197616105), (0.6767401118572847, 0.20701893335215327), (0.0909663416626898, 0.5587814630034934), (0.5402352987519363, 0.9217257422038789), (0.41360925384308933, 0.07658002107907014), (0.9062436765311377, 0.007913866255519153), (0.9062436765311377, 1.0079138662555192), (0.9062436765311377, 1.0079138662555192), (0.8296035082200086, 0.6280270247680533), (0.289913394467758, 0.8861982656905295), (0.012780278927718935, 0.7761994412182323), (1.012780278927719, 0.7761994412182323), (1.012780278927719, 0.7761994412182323), (0.6565466995863096, 0.6709308078450671), (0.12157200219377962, 0.8330956240834336), (0.9222099645066218, 0.25316012433325774), (0.5365763540810875, 0.48860197692921714), (0.15594556829350414, 0.3226524630006433), (0.27846682382517496, 0.33790407242885023), (0.821698178209088, 0.28216799715598795), (0.1288054972515268, 0.08127406463037301), (0.5636065671497198, 0.22120285648475768), (0.16545308206632203, 0.1985255548733561), (0.3994740144809972, 0.9070525773185499), (0.90780330928287, 0.1127882144375788), (0.5111204514635908, 0.6508379783419808), (0.7187665970496115, 0.08783310880237716), (0.327126785471179, 0.7774812401190148), (0.9395518641338652, 0.8631909858292096), (0.06127331433070671, 0.00241211138602071), (0.06127331433070671, 1.0024121113860207), (0.06127331433070671, 1.0024121113860207), (0.9854199616990849, 0.359553566246375), (-0.014580038300915144, 0.359553566246375), (-0.014580038300915144, 0.359553566246375))",0.04409467066602192,"(0.74, 0.89)",0.18324972602537526,"(100000000000, 0.3, 400000000, 453277985.0929684, 0.4519601168178558)","(421851691909.44446, 0.25)",0.00504,30
1,"((0.4136315264570932, 0.842366270550521), (0.7775572896833187, 0.22090214281949472), (0.0831903338023171, 0.7823465905645727), (0.15766210710959538, 0.8746501094127591), (0.8493122290444375, 0.364182074488269), (0.9878586161246028, 0.8354694938850088), (-0.012141383875397205, 0.8354694938850088), (-0.012141383875397205, 0.8354694938850088), (0.35491712751038007, 0.07026428363995951), (0.35221447448238086, 0.1993799675620962), (0.7376585108649925, 0.8234856853880481), (0.00522874264501072, 0.27852342042101685), (1.0052287426450106, 0.27852342042101685), (1.0052287426450106, 0.27852342042101685), (0.33367962894804115, 0.5347939843510875), (0.5335164960064459, 0.8405466211785105), (0.07409833078130701, 0.53362558565554), (0.11317283938049372, 0.6361413990654416), (0.798708773307026, 0.5836973692190266), (0.5684141512201117, 0.2685029436542049), (0.690065221042507, 0.43514752083973884), (0.2937025901274335, 0.6843514489041965), (0.3827127034571791, 0.3451386688306646), (0.221341807795855, 0.7687342771697304), (0.526852483893053, 0.16256025646765948), (0.9090528716463891, 0.7034149452671135), (0.6832571179349793, 0.6613805948208176), (0.4828118385651359, 0.6433871570655835), (0.8469767467175155, 0.8010702644219209), (0.814909582520322, 0.9381531911827773), (0.5057744561457932, 0.0155515339728316), (0.5057744561457932, 1.0155515339728316), (0.5057744561457932, 1.0155515339728316), (0.21951836937963476, 0.42871219634354374), (0.2665909258079667, 0.9223471838405392), (0.7508116585463458, 0.02043172474839061), (0.7508116585463458, 1.0204317247483905), (0.7508116585463458, 1.0204317247483905))",0.04409467066602192,"(0.13, 0.1)",0.18324972602537526,"(100000000000, 0.3, 400000000, 453277985.0929684, 0.4519601168178558)","(421851691909.44446, 0.25)",0.00504,30
1,"((0.08776334641027769, 0.31676096692087063), (0.4511086125185807, 0.6452565556598632), (0.17214686352986586, 0.23718132260999458), (0.9153169705791305, 0.007956235309607096), (0.9153169705791305, 1.007956235309607), (0.9153169705791305, 1.007956235309607), (0.30229703820738896, 0.3075192646522731), (0.9165246925062156, 0.4868849083028782), (0.06761457635547197, 0.9129386567963234), (0.2793227153811503, 0.8109171407350634), (0.5969197189686647, 0.575293907348272), (0.5115925537200948, 0.3830761171202456), (0.8563924300199258, 0.15752501388579865), (0.5080649770162763, 0.18612729042766207), (0.5566267458054855, 0.07542040362697044), (0.6605951809163644, 0.4762125466910341), (0.8161365561287315, 0.9084213843538368), (0.37313170866682144, 0.5267666485025211), (0.8669901235202683, 0.7050760215099684), (0.2127109450689747, 0.06692229497169766), (0.11631878121610195, 0.44722300990660313), (0.38348529503464157, 0.010670636711685444), (0.38348529503464157, 1.0106706367116853), (0.38348529503464157, 1.0106706367116853), (0.5052427742462303, 0.8091232198432504), (0.06422154839378513, 0.7733150963443651), (0.9190606530549285, 0.3169337333202654), (0.62010746107329, 0.9856642789501392), (0.62010746107329, -0.014335721049860806), (0.62010746107329, -0.014335721049860806), (0.38260181725286524, 0.2025274725273395), (0.1045117196088654, 0.12406264918554122), (0.6850909673440473, 0.31025210631407096), (0.7420801463975679, 0.6308550274951977), (0.15337557960753723, 0.623179426040404), (0.6000488514392037, 0.8692231570689286))",0.0470867361191469,"(0.7, 0.14)",0.20896247473828017,"(100000000000, 0.3, 400000000, 336997769.4967839, 0.3385247842782204)","(222385985126.13855, 0.25)",0.00538,30
1,"((0.7422634077317087, 0.33646882212131346), (0.4883324471858427, 0.47867935204810763), (0.29021850607473476, 0.1896451225659409), (0.256606767985618, 0.7223253689413272), (0.5857349945155625, 0.5792246147914784), (0.5431345481817768, 0.27771945849576507), (0.6979954793496067, 0.5196094353362193), (0.7847841307777684, 0.11841204334671929), (0.7602037378028461, 0.9925587618045197), (0.7602037378028461, -0.00744123819548026), (0.7602037378028461, -0.00744123819548026), (0.06877338690172319, 0.4102874196452002), (0.7395574130314714, 0.8572315318507402), (0.20939122592960258, 0.4900045805865124), (0.45438995004850136, 0.742058752320041), (0.8026214912050662, 0.42891732709182906), (0.9210100834025629, 0.5080328973708426), (0.12274745253932506, 0.15292624772442276), (0.8598689628458291, 0.22422654584976232), (0.8785393103639342, 0.8720646076316736), (0.3942622595532782, 0.6314771973579941), (0.663824846637506, 0.1826184554991167), (0.38704520925022323, 0.11057479501831191), (0.41771102134040017, 0.3350210035978477), (0.0682304247955664, 0.649865939237754), (0.436189559275978, 0.00633098242490826), (0.436189559275978, 1.0063309824249083), (0.436189559275978, 1.0063309824249083), (0.8928132431858733, 0.9927970665219346), (0.8928132431858733, -0.007202933478065443), (0.8928132431858733, -0.007202933478065443), (0.5098079084190982, 0.8872076665915127), (0.2174713211360414, 0.0695563450232709), (0.14307457374197008, 0.27887775159637507), (0.5218628259563892, 0.13334890908404928), (0.8631271571948924, 0.6734837994554697))",0.0470867361191469,"(0.1, 0.9)",0.20896247473828017,"(100000000000, 0.3, 400000000, 336997769.4967839, 0.3385247842782204)","(222385985126.13855, 0.25)",0.00538,30
1,"((0.8135785111559509, 0.46670478888893147), (0.1745891905471615, 0.39554619858517825), (0.5956088121636064, 0.9783603345644738), (0.5956088121636064, -0.0216396654355262), (0.5956088121636064, -0.0216396654355262), (0.4236511458558675, 0.37517156386748274), (0.2252500490716871, 0.6795992670449553), (0.012649766333374779, 0.7341923098741129), (1.0126497663333747, 0.7341923098741129), (1.0126497663333747, 0.7341923098741129), (0.07016939070900663, 0.1089342509479797), (0.6815004231182796, 0.8734538171408494), (0.7312493334810929, 0.09162948612565547), (0.8711432134453925, 0.7883984787017467), (0.4443819006151316, 0.16911863425965767), (0.2836432916756786, 0.5678421631974288), (0.7991452594439853, 0.22077465228323745), (0.9329243388540963, 0.32492227860804945), (0.8537850983388825, 0.9183067142907917), (0.32815616289194705, 0.912224489405741), (0.3898163455094027, 0.6896668650822524), (0.7609516299660569, 0.7875207820821705), (0.5455323168255337, 0.40015741399942195), (0.10819123507472628, 0.6281603177329196), (0.2100729030116153, 0.8503155217114198), (0.8534207529928802, 0.6536127860532338), (0.0948434580309131, 0.823069005835143), (0.12919852389119513, 0.5083856836942197), (0.5897692456155234, 0.7945199285298863), (0.2510685791254862, 0.31644559617274337), (0.30689682574607446, 0.11154406959303231), (0.8747829209982381, 0.0635332647127147), (0.7032692692086118, 0.5409581145410736), (0.6490542453042598, 0.33732352002276333))",0.0470867361191469,"(0.53, 0.58)",0.20896247473828017,"(100000000000, 0.3, 400000000, 336997769.4967839, 0.3385247842782204)","(222385985126.13855, 0.25)",0.00538,30
1,"((0.38610094045465826, 0.5672130269188469), (0.8270171717838757, 0.9149097981672902), (0.09574927854941306, 0.17515562999599388), (0.15822217857661847, 0.514657130151766), (0.499938156682158, 0.39845185081133083), (0.5825920267570971, 0.13567557436285915), (0.9906885872038552, 0.4709476046476263), (-0.00931141279614478, 0.4709476046476263), (-0.00931141279614478, 0.4709476046476263), (0.12184952828846063, 0.838236338925283), (0.6959710444929774, 0.3896527233643651), (0.569452760144787, 0.5246223546863605), (0.39464569859915133, 0.1591629837199674), (0.8552351498915405, 0.30686895448354523), (0.9068040725611679, 0.6455825851779197), (0.7068207963752897, 0.5765075800924454), (0.4505757541646854, 0.866176235778257), (0.6785544670336414, 0.7960940999324223), (0.4129988845499747, 0.7117608891419901), (0.08552032046644564, 0.3398345301424016), (0.2766759356294489, 0.7861960047616269), (0.39767182056739836, 0.4507334767084338), (0.10977780333801535, 0.7021961736488367), (0.21253045956638605, 0.14867260159517603), (0.49024379235649473, 0.23184238171921834), (0.2420197151909469, 0.9237838906086141), (0.7162498951238102, 0.08559644144366663), (0.9997897010607653, 0.08985838633809251), (-0.0002102989392347432, 0.08985838633809251), (-0.0002102989392347432, 0.08985838633809251), (0.2747901061626423, 0.4376148179407535), (0.19343664134049166, 0.3112568767870859), (0.28982628805991517, 0.6241893802422824), (0.7935189459170807, 0.7055410842090428))",0.0470867361191469,"(0.83, 0.48)",0.20896247473828017,"(100000000000, 0.3, 400000000, 336997769.4967839, 0.3385247842782204)","(222385985126.13855, 0.25)",0.00538,30
1,"((0.2935767836949343, 0.8352760791570761), (0.7185969823868498, 0.5654515830326081), (0.643403095709698, 0.4113158067660474), (0.09625933872227255, 0.5614778364996059), (0.8473052622932209, 0.09728064878351039), (0.41782364601484, 0.6177350673597768), (0.9160744916036548, 0.5847958489308603), (0.3166362238685213, 0.3965436512811745), (0.8099981090108892, 0.6859384121238631), (0.5758230184031441, 0.7404862149131802), (0.4959126628660193, 0.3686769596218029), (0.5148269355473016, 0.23443654036888717), (0.06773292441054757, 0.9221681436402239), (0.09002272011062429, 0.3228067384604053), (0.2069542762679224, 0.49498284505495427), (0.1725006972120059, 0.7711437923055809), (0.14041103663791188, 0.2038627573036148), (0.49975053657990387, 0.8742879685223957), (0.48521619216633816, 0.0809660521906378), (0.9352597032883783, 0.26500562122891147), (0.7027269713467246, 0.8361104152498123), (0.31314150762832005, 0.12097475576243066), (0.8296200799675238, 0.8666960009642329), (0.12874675301795913, 0.06514750929450308), (0.8292263082353326, 0.44091611996377733), (0.6812492516189081, 0.2715853546385778), (0.7217520018025421, 0.102720536864503), (0.6097524087813941, 0.11448206474805789), (0.663942991124204, 0.6731534871335966), (0.18478701186212343, 0.632449268724391))",0.0470867361191469,"(0.56, 0.55)",0.20896247473828017,"(100000000000, 0.3, 400000000, 336997769.4967839, 0.3385247842782204)","(222385985126.13855, 0.25)",0.00538,30
1,"((0.5068336761141886, 0.6278467903635034), (0.09995352365895083, 0.26264151235609423), (0.9798007097194492, 0.3803774983957907), (-0.020199290280550786, 0.3803774983957907), (-0.020199290280550786, 0.3803774983957907), (0.4994525071233432, 0.28688945084540807), (0.26250535036228706, 0.8215601023646432), (0.32123392487771496, 0.6590701062357786), (0.7119728531016061, 0.6875395878385335), (0.1460110874335343, 0.6590824790414059), (0.4304905901713746, 0.7176464860895033), (0.6972846486342303, 0.017650843412007733), (0.6972846486342303, 1.0176508434120077), (0.6972846486342303, 1.0176508434120077), (0.25796520466161044, 0.5661827900632165), (0.8082456229326368, 0.8809526183642561), (0.8705194184448335, 0.14606976251970516), (0.3878034638315595, 0.8477753503522918), (0.6974495890883721, 0.5398528131703151), (0.33255750208384305, 0.9866153787122228), (0.33255750208384305, -0.013384621287777176), (0.33255750208384305, -0.013384621287777176), (0.2504074973811309, 0.12328175713036427), (0.36389811548776585, 0.4091523981453823), (0.6852562542237058, 0.40360345625975325), (0.41639527236584195, 0.5379912827794416), (0.09975263631372466, 0.5193517901377965), (0.37282304202049765, 0.2533741636445417), (0.56584164291083, 0.17846595260631704), (0.02054865123479932, 0.7701031557378215), (1.0205486512347992, 0.7701031557378215), (1.0205486512347992, 0.7701031557378215), (0.1703074053389636, 0.37800001321876053), (0.8826376869888292, 0.6096582073950011), (0.829287843408893, 0.48894337445343716), (0.675457716116608, 0.8784861253794827), (0.7246252393191805, 0.24775354935999483), (0.9995523270934835, 0.1281467425316004), (-0.00044767290651648306, 0.1281467425316004), (-0.00044767290651648306, 0.1281467425316004))",0.0470867361191469,"(0.12000000000000001, 0.9)",0.20896247473828017,"(100000000000, 0.3, 400000000, 336997769.4967839, 0.3385247842782204)","(222385985126.13855, 0.25)",0.00538,30
1,"((0.7192779903388601, 0.7147070393071011), (0.9824377142745517, 0.43292610967369327), (-0.017562285725448268, 0.43292610967369327), (-0.017562285725448268, 0.43292610967369327), (0.12028803732285631, 0.17516058711131355), (0.178957941257326, 0.6590677418593854), (0.7864477746619764, 0.497975804759878), (0.3378368850314145, 0.5308110870854768), (0.9837716669629962, 0.15223809334378213), (-0.016228333037003773, 0.15223809334378213), (-0.016228333037003773, 0.15223809334378213), (0.6888020770455613, 0.5859414335298233), (0.3180984547280403, 0.1319479215976117), (0.4299080269978708, 0.4582469915242755), (0.7374445481612742, 0.07437197500853188), (0.20836666680051463, 0.4852640093075724), (0.5803506442655183, 0.36379883453208484), (0.33453270201740815, 0.30567541597646686), (0.8924940796028016, 0.3196437261144275), (0.5855113575467221, 0.09692525982688194), (0.2963783870222012, 0.8025705492492146), (0.8687366274691748, 0.19161118795502774), (0.06339511972326195, 0.7537622914485234), (0.8803938793334953, 0.7759291155584322), (0.19772941374623487, 0.37348983156317583), (0.16815562766204672, 0.9983444934761848), (0.16815562766204672, -0.0016555065238151867), (0.16815562766204672, -0.0016555065238151867), (0.3640878063909986, 0.8998491822608415), (0.39890317650686, 0.6306279159227679), (0.7312470453256433, 0.22807558713929454), (0.662398922949922, 0.9243457113162543), (0.09071238123301906, 0.9052485904058918), (0.6415181918886389, 0.8039450453716751), (0.10173363546148306, 0.5369797134556148), (0.8295707623391809, 0.8944780157674649))",0.0470867361191469,"(0.48, 0.23)",0.20896247473828017,"(100000000000, 0.3, 400000000, 336997769.4967839, 0.3385247842782204)","(222385985126.13855, 0.25)",0.00538,30
1,"((0.4084688118613667, 0.4124066325027283), (0.3136580642870753, 0.5004474879745748), (0.7831728272986972, 0.3052989143561795), (0.6915924003526775, 0.5483712004879229), (0.5593218584531201, 0.2502237774199606), (0.44616603466590954, 0.11049157114952679), (0.8210647962869083, 0.8509289723783524), (0.23890482704712135, 0.20774848341852392), (0.6331784970157978, 0.008240413711687267), (0.6331784970157978, 1.0082404137116874), (0.6331784970157978, 1.0082404137116874), (0.25919486396993763, 0.8574519966875819), (0.8831018740879155, 0.4570460442025508), (0.19433839755510018, 0.10668899728542613), (0.5901677985096295, 0.7276159919675819), (0.3510035389574465, 0.21381486063934385), (0.531455841480218, 0.3903810564353568), (0.11180983848467951, 0.44415759290214596), (0.12020162025732672, 0.31873854929008527), (0.7013058270969488, 0.09870820408045544), (0.0170967784384507, 0.7400805362752615), (1.0170967784384506, 0.7400805362752615), (1.0170967784384506, 0.7400805362752615), (0.7864293028621984, 0.005856490903199618), (0.7864293028621984, 1.0058564909031995), (0.7864293028621984, 1.0058564909031995), (0.9769134064803423, 0.0785251843172754), (-0.023086593519657694, 0.0785251843172754), (-0.023086593519657694, 0.0785251843172754), (0.8874795482240174, 0.3456716190064324), (0.14254665504308683, 0.9159590145369743), (0.8651816523720486, 0.20657097717881057), (0.21782386625647565, 0.7244503676584676), (0.4608174780838432, 0.8805757559051269), (0.3998817804334197, 0.0033296725758484857), (0.3998817804334197, 1.0033296725758485), (0.3998817804334197, 1.0033296725758485), (0.9962358204811718, 0.5963693741052902), (-0.0037641795188282368, 0.5963693741052902), (-0.0037641795188282368, 0.5963693741052902), (0.44126218430670083, 0.5464644731396763), (0.6708719701995678, 0.23795093128339784))",0.0470867361191469,"(0.83, 0.67)",0.20896247473828017,"(100000000000, 0.3, 400000000, 336997769.4967839, 0.3385247842782204)","(222385985126.13855, 0.25)",0.00538,30
1,"((0.6802387133185008, 0.7080491537508051), (0.7716415133543479, 0.07036256657245421), (0.6430888437718225, 0.10028140124084695), (0.49942843461418485, 0.5916484975711788), (0.39921003471934546, 0.42300631368676767), (0.5241471647980221, 0.14001180568842264), (0.17539195225166193, 0.8994821802391437), (0.2477143719662238, 0.6749628763947978), (0.19023054903326797, 0.4858897201129222), (0.4439203155862552, 0.7077547717245942), (0.8237343517535282, 0.8139741659173912), (0.23025216269749893, 0.0016072582281754233), (0.23025216269749893, 1.0016072582281754), (0.23025216269749893, 1.0016072582281754), (0.3457599070036369, 0.29017252762480195), (0.5079280591843164, 0.8994659684381106), (0.43160707661795117, 0.21698976856490682), (0.31539772555650636, 0.7950884183378412), (0.8397367132398276, 0.5295207287210112), (0.17641257528143917, 0.17960511230226206), (0.8573749581561643, 0.41302213328871973), (0.9767444064359478, 0.4668067429034869), (-0.023255593564052157, 0.4668067429034869), (-0.023255593564052157, 0.4668067429034869), (0.12015438754881913, 0.6304859579912147), (0.10566133235993036, 0.09065283016556636), (0.07582062356742114, 0.24271521054784861), (0.7362769668192293, 0.36185743916432), (0.08262085160474486, 0.821081402007191), (0.7321000779788731, 0.21873799985459474), (0.2033925603437472, 0.3505826657026101), (0.42926563138900486, 0.017822112017239156), (0.42926563138900486, 1.0178221120172393), (0.42926563138900486, 1.0178221120172393), (0.7929420951023345, 0.9297576144158234), (0.0005941223179919408, 0.017967085790859705), (1.000594122317992, 0.017967085790859705), (0.0005941223179919408, 1.0179670857908598), (1.000594122317992, 1.0179670857908598), (1.000594122317992, 0.017967085790859705), (0.0005941223179919408, 1.0179670857908598), (1.000594122317992, 1.0179670857908598))",0.0470867361191469,"(0.56, 0.33999999999999997)",0.20896247473828017,"(100000000000, 0.3, 400000000, 336997769.4967839, 0.3385247842782204)","(222385985126.13855, 0.25)",0.00538,30
